news_source,is_title,text,topic,date,link,medium,labels
Metro,0,"One protestor told a crowd: ‘By allowing Kyle Rittenhouse to walk away, this entire country – this government – has slapped us all in the face for the millionth time.' via Metro US News",crime,2021-11-20T12:40:02+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F11%2F20%2Fprotests-across-us-as-teen-who-shot-dead-two-people-cleared-of-murder-15635900%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT0HItkKbuGIc9Q5F1etuDfYGc1BbuyEBtTuyoUoSDLGOavpFiLFQTyNwZGB7ly0Iy-J98mXgs24R-XeuVVPPmF68wM4L9Q_I99WYe23UC5jdS9hMrJ6yOgl75O72L42Epl9pzvKT56OYGCAmI2V&s=1,fb_post,0.6053701639175415
Metro,1,Government to challenge release of double child killer Colin Pitchfork,crime,2021-06-25T22:15:42+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F06%2F25%2Fgovernment-to-challenge-release-of-double-child-killer-colin-pitchfork-14830535%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT1U1pWidTjjqYAsFyXegbV8HiOYDzgUIgxtFK5id4-dQjD_006XkXvaWaiNefa1jHYGlAaICaqondXsJPKWXKdaxDpyBtjbVaq9x7f5hSLSrK-KkiGOebYO9qSO8oJCRcokpMLokVCbBgvF3uxc&s=1,fb_post,0.2093588411808014
Daily Mail,1,Nurse who hid 'embarrassing line' on her fingernail for years is told it's a rare CANCER,crime,2021-06-27T15:00:12+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Ftrib.al%2FE51DGfg&h=AT2eSsIM8lIZL8_L0GF9wr6q_1UNETkjwpaTX1fED2B9t7blNC6fL379X1t8Sc5syf1kMngaDNs6dYqe1YueEaHTGcrDEW5IfTi1qpKoF_eFJkl8ZFqrIHWBK2DdN9O1XpjsSwkPv3b2ALl19PIm&s=1,fb_post,0.4108051061630249
BBC News,0,"Boris Johnson has described protesters who threw “bricks, bottles and fireworks” at police in Bristol as ""a mob intent on violence"", after third night of protests in the city.",crime,2021-03-27T10:24:29+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.bbc.co.uk%2Fnews%2Fuk-england-bristol-56548750&h=AT0h2uFV1bvDRD_DHeK64rIe1qZFjWEewBPfqYqpI-oWqc_QSVl3Y23ISHgBHCh8zBvp8Mqdoyjdendx59O7dvHQf9DQtq6nADFR7ooOfXCj7k3GfdGRPfEuM9zf3VDTk2z-02oBD-hVWJ6BAd3G&s=1,fb_post,0.4203637242317199
Sky News,1,"COVID-19: UK should prepare for 'difficult autumn', warns Public Health England official",corona,2021-03-07T15:00:30+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-uk-should-prepare-for-difficult-autumn-warns-public-health-england-official-12238728&h=AT24XgH8yhpUMvQQ9S6byA1ER1usbSx5c9nU4cgdq34DY5g_LRFkPuyAAvIffTnmO8HWVJXMQIZ7OWxuNo_jiZ4X06LZ_h7c4EL-BnRYAF37KOtDYeiRpBrpCWgCm1687BNXVLBYgqM2gCuOd6Cf&s=1,fb_post,0.4899963140487671
Daily Mail,0,"The man then got tested two days later, officials say, and subsequently tested positive for the variant - the second person in the US to do so.",corona,2021-12-05T07:34:27+0000,https://www.dailymail.co.uk/news/article-10276697/COVID-cases-Norwegian-Cruise-ship-returning-New-Orleans.html?ito=social-facebook,article,0.1682072281837463
Metro,0,‘You are an accomplished liar.,crime,2021-03-26T14:00:00+0000,https://metro.co.uk/2021/03/26/babysitter-who-murdered-toddler-by-beating-and-shaking-her-is-jailed-14310109/?ito=facebook|social|metroukfacebook,article,0.8172044157981873
Daily Mail,0,"On Saturday, more than 40,000 protesters took to the streets of Vienna in Austria to protest against the strictest restrictions imposed by a European country so far.",corona,2021-12-06T09:41:25+0000,https://www.dailymail.co.uk/news/article-10279341/Italy-begins-lockdown-unvaccinated-double-jabbed-able-participate-public-life.html?ito=social-facebook,article,0.2913045287132263
Sky News,0,"Dignity carried out a record 80,300 funerals last year, 10,900 more than in the previous year.",corona,2021-03-17T17:22:00+0000,https://news.sky.com/story/covid-19-pandemic-strain-pushes-dignity-into-the-red-despite-record-year-for-funerals-12248466,article,0.1919558346271515
Metro,0,"Good Morning Britain continues on weekdays, at 6am, on ITV.",corona,2021-06-08T09:48:00+0000,https://metro.co.uk/2021/06/08/richard-madeley-clashes-with-dr-hilary-again-over-lockdown-restrictions-14735113/?ito=facebook|social|metroukfacebook,article,0.2622236907482147
Sky News,0,"BREAKING: The UK has recorded another drop in COVID infections, with 5,177 reported in the last 24 hours",corona,2021-03-07T16:54:36+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-uk-records-another-drop-in-coronavirus-infections-as-number-of-first-jabs-hits-222-million-12239145%3Fdcmp%3Dsnt-sf-twitter&h=AT0aRcepZ_i9SVfZX7p1nPI_FTOHJyxKslhiFjbznbHAIVyFJcy1oMOoW6N5EOK7iFNuOc2auswvtgbcfcXTOynjuwRf8GMeJ5v-Nw_Pj-x-tfnbniK0kGHntGQCQ0glplXfoOuuiikogEjEFtto&s=1,fb_post,0.2148977816104889
Sky News,0,Follow live: https://trib.al/0xyvhR5,corona,2021-03-24T12:01:45+0000,https://www.facebook.com/skynews/videos/770202916951180/,fb_post,0.4129623770713806
Daily Mail,0,The government will decide on Boxing Day if residents south of the Narrabeen Bridge will go back into lockdown on 27 December.,corona,2020-12-23T00:01:52+0000,https://www.dailymail.co.uk/news/article-9080871/New-South-Wales-records-eight-cases-Covid-19.html,article,0.3288693428039551
Sky News,0,"A further five deaths and 1,979 #COVID19 cases have been reported in the UK in the latest daily figures",corona,2021-05-17T16:15:43+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-uk-reports-another-five-coronavirus-deaths-and-1-979-cases-12309328&h=AT3kYrXZrXaO67waHWO5H82iwDdLhy8Xcgzr_x4MxU0aTV_qN9RpEqRsQioIRf2ida6I36S0h71qe6IJeBMmgi8dd8iAMI21NTkxR7VEpbmFJf2o5fpJ1jCUZoWCHeu4sm8ffyNo9ESyZ0n2sjbg&s=1,fb_post,0.1158593744039535
Sky News,0,"Serial killer West who took his own life in prison in 1995 aged 53, was previously suspected over her disappearance.",crime,2021-05-18T11:04:00+0000,https://news.sky.com/story/fred-west-structural-anomalies-found-in-cafe-linked-to-fred-west-and-missing-girl-12309573,article,0.1710292249917984
Metro,0,He's been jailed for more than 15 years...,crime,2021-12-05T20:00:03+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F12%2F05%2Fluton-drug-dealer-who-poured-champagne-over-rolex-watches-is-jailed-15720003%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT10m5d2Ezm72MMDXTwlHE8IRjKkWNPjZK66F_SOhU2F9zFFaADRQoqKi-Hvv_iqNnDXLhUYKquU5gcNpjwFRYikLKRK-FI5ckSVYetwPdwNAq8Nnl3kB9VH2mYF5dFfCXWOR417QoIxg-2oOIzK&s=1,fb_post,0.14070525765419
Sky News,0,Youngsters aged 12-16 are to be offered a mix of coronavirus vaccines in a new trial to determine whether children need a second jab and if so which type would be most effective,corona,2021-09-17T15:30:17+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-trial-will-see-if-children-need-second-jab-with-12-to-16-year-olds-getting-different-combinations-in-study-12410306&h=AT1dPKoNoXn64s7sXe7Tg4Qm2gpbTmYmwvhDxI1WM5bKHaeWWLgSVHXK47fUhUf_kMT3iOlmNjPQcn0dtlnvQ6nFJjGD84cg5C0xbOz1PFK6Pp-ORnRrnsSqdriQko3-hipcRult5xoXnbp7Hz6F&s=1,fb_post,0.3669802248477936
Sky News,1,Arizona nurse Nathan Sutherland who impregnated incapacitated patient at care facility jailed for sexual assault,crime,2021-12-03T15:10:13+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Farizona-nurse-nathan-sutherland-who-impregnated-incapacitated-patient-at-care-facility-jailed-for-sexual-assault-12485292&h=AT2Ht5hQQVCQFia5lu0XgwhTyCMgYaJqRJSzU0Uu6IbTGALOMFFar4M4_6jjGE4Ty5SP_gxDV5RwYh_9i3ueD0o7KudtLrLI29r5Z-LsgFyJUNdNOrGhURewWSzjcscNfB-ueGh37Y85Nfn87PWe&s=1,fb_post,0.1526319086551666
BBC News,0,BBC Question Time https://bbc.in/31pxMs2,corona,2021-12-03T10:00:01+0000,https://www.facebook.com/bbcnews/videos/643907393267889/,fb_post,0.3921012282371521
Daily Mail,0,'I just want to know if she’s still alive or dead' 💔💔,crime,2021-06-20T03:15:05+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Ftrib.al%2FnXCLg49&h=AT3AcCQbiTXNG-eSG8QDmrvNyvjdckDLIAJ03NbRjadtWm1eqe-CpiMsCsNYc-HypaWPN3V4Jm9zxfPKuD2bqM8QwUIa2sJuwljY5iypCVuZ5xeHnZqe3PIzSbiAeL-FiRebHgNsWn5lN_ENmVtL&s=1,fb_post,0.9026469588279724
BBC News,1,Lockdown easing in England delayed to 19 July,corona,2021-06-14T17:18:55+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3woHwNI&h=AT07droPIc8ecbHzwyRwusIVnGDRcOVMm5GwXylO_N44FHqNcQjBcu3z1mo7dcApPQ1_OsxD25fGZGg_TRBfqDZCoYTJQmHr-DiXPFhmInBXnK8FwR7ijpLNjk0jT-gvIE1NnLaAJQ7E3iLYCvOA&s=1,fb_post,0.2736852765083313
BBC News,1,Travel insurers criticised over extent of Covid cover,corona,2021-06-15T06:32:07+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F2RTyucs&h=AT10PxoKHvbEVLcRS7rgjSpWD4buUviNRj8K1tzz8Riy9VLQToUtubdCI-FLO2HIBhARsgUmItHxxDmeL5W9cJmrjRwILfiQJTvuWOkZp8YgC36h4N4luTv2KLLv-r7ZC2RShDEvqQwqKTZVzOfT&s=1,fb_post,0.4692267179489136
Sky News,1,Criminals with 'advanced forging capabilities' selling valid vaccine certificates on dark web,corona,2021-11-26T19:30:40+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcriminals-with-advanced-forging-capabilities-selling-valid-vaccine-certificates-on-dark-web-12479156%3Fdcmp%3Dsnt-sf-twitter&h=AT3Uf87xrV1Kxw1Fcj4G7ck-ovFQWSjBWf6sw9lo8SXQp0cBNgBPFpA4WRPdbC0TD4V-xZeg4ni8886WMXpCeljKclnlarAHFvt6tIPp2DzX0heEaoW3ibHN0RTXai9yuqOpwK68QuV-Gc0Kncot&s=1,fb_post,0.3753465116024017
Metro,1,Lockdown eased in Wales as 'stay at home' rule changed to 'stay local',corona,2021-03-13T19:40:38+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F03%2F13%2Flockdown-eased-in-wales-as-stay-at-home-rule-changed-to-stay-local-14238884%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT1DHeaL1WYsKVBnO0V2vP1awM1QnKFtge94w63IvRosJymS5U4XF_e-eCrw9183U2HGNu7Khba_WuwQTzp_b0a7__LJ9zYyvEuLwvkNHEzI7W3WP6B6YjXdAtOiaj-HGyqrUgqTVQT2sc2oV35n&s=1,fb_post,0.4297234714031219
Metro,0,Not convinced?,crime,2021-03-23T24:15:00+0000,https://metro.co.uk/2021/03/23/majority-of-unsolved-murders-across-uk-involve-female-victims-14286904/?ito=facebook|social|metroukfacebook,article,0.822059690952301
Sky News,0,"BREAKING: The government is planning to add evidence of a booster jab to the NHS COVID pass as Britons were warned that foreign travel will be ""easier"" with a vaccine top-up",corona,2021-11-15T15:50:59+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fboris-johnson-making-plans-to-add-evidence-of-booster-jab-to-covid-passports-12469417&h=AT0KlK9DfVhWrkU2RDIKUBSccFaHR8NcoGi2vlDlF7WnYllBll-tlnAnI1JO7HmWpyiZTXFnuTbJjAQ2BNBUIDVvFv6OsTNWfRgXql5GIIqwIRQOxfj1hU3AIEhJzSR94lNPx-oqrO-kQFg8rEmn&s=1,fb_post,0.4518046975135803
Daily Mail,1,DNA found on a conch shell cracks 20-year-old cold case,crime,2021-12-05T23:00:26+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.dailymail.co.uk%2Fnews%2Farticle-10276547%2FDNA-conch-shell-linked-half-brother-victim-crack-20-year-old-cold-case.html%3Fito%3Dsocial-facebook&h=AT141mZMuzIje6ouKUzxX01dOOTC9KuYPuBeoIqzv4zdXa-WAT1Ml6gHKXKRyG3VDcd0xSbj6Bqra5fRAvXteeuBnibXrs5ZDhn2jp9FX3GpSg3wR3dJy47CgHnCc5McihtZNKlvDktlYBkqe9CL&s=1,fb_post,0.1078169643878936
BBC News,0,"Wanjala's killing by mob justice two days later however is a tragic reminder of the deep anger, hate and frustrations that many Kenyans feel for the National Police Service.",crime,2021-10-15T13:09:37+0000,https://www.bbc.com/news/world-africa-58923592,article,0.5746159553527832
Daily Mail,0,Plans for 'Alfresco April' gathered pace with Marston's brewery saying 700 of its pubs would open on April 12.,corona,2021-03-20T22:01:11+0000,https://www.dailymail.co.uk/news/article-9384659/Merkel-Macron-set-illegal-EU-plan.html?ito=social-facebook,article,0.299370139837265
Sky News,0,"""Honestly sat here thinking of them is making me smile.",crime,2021-06-19T23:13:00+0000,https://news.sky.com/story/bodies-of-man-and-woman-found-in-fields-near-derbyshire-village-12336545,article,0.8201882243156433
Sky News,1,Scotland likely to maintain restrictions for three more weeks,corona,2021-06-15T13:48:31+0000,https://www.facebook.com/skynews/videos/3815716808554108/,fb_post,0.3579682111740112
BBC News,1,Portrait of a teen lockdown artist,corona,2021-11-08T21:58:23+0000,https://www.facebook.com/bbcnews/videos/983163008934194/,fb_post,0.550576388835907
BBC News,0,"Ferguson claimed he decided to earn money from ""career criminals"" when his income dropped in lockdown, thinking there were no ""particular victims"".",corona,2021-09-10T11:01:54+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3neiYFr&h=AT0s0ASSSMGcG4uDVdFDeyFXS5MOBTdwRlf_J0Mc7JVi3Gs9ak-KAk0G1S0rPuwzQMUbkzszeECOkLZORqLY4s_lzM9H2UMRhaMZCbaI21e-NUnGk7cVzacykn8SVPnwfHgOsY7PagcnG219J9u8&s=1,fb_post,0.5161076188087463
BBC News,0,"Tustin would record more than 200 clips of him in distress, including two particularly harrowing recordings where Arthur is heard begging in tears, ""I want you to feed me, no one's going to feed me"" and crying ""no one loves me"".",crime,2021-12-02T16:17:30+0000,https://www.bbc.com/news/uk-england-birmingham-59400890,article,0.5607255101203918
Sky News,0,"The business, which operates from a network of 795 funeral locations, was also faced with higher costs and constrictions on the type of service it could offer.",corona,2021-03-17T17:22:00+0000,https://news.sky.com/story/covid-19-pandemic-strain-pushes-dignity-into-the-red-despite-record-year-for-funerals-12248466,article,0.4448524415493011
BBC News,1,Rwanda genocide report to focus on French links,crime,2021-03-26T13:06:46+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3d798hP&h=AT1haF0Eiu7URU_UFtX2-exf6FI8_yH1NJFcglWZajSsZ38lw45Z049xavPlXOx084ZYun6D-PgzDTClIlOP0a54vWbpHi6yPzy7FyofdvGsHjBeT46VDso3OPuT8y6Q5ifMdcs3zeqp2-ks76in&s=1,fb_post,0.3050416707992553
Metro,0,"‘We won’t look back at people’s history, we won’t look at their criminal record, we won’t look at anything other than the legality within our rules.'",crime,2021-11-24T15:30:04+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F11%2F24%2Fgrammy-nominations-2022-bosses-defend-marilyn-manson-nod-after-backlash-15658338%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT3fYV75NiHcm_h_NbWtrFHC6WulgJxuSQVmlTCUTezVbSaZIINxlECrwrB0LoLjhse2mx4hmEdNuV7b9gq-6ETUSYPBs0DnZN8D8gxFIwpa1dQcuWcrUiE0FI5uuercb-WtaPYTBEteP1bFsUm2&s=1,fb_post,0.5941990613937378
Daily Mail,1,"Child, 11, is charged with murder after a woman was shot dead in a home",crime,2020-12-31T14:45:07+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Ftrib.al%2FddHvU5Q&h=AT2ZppOKOyiktTsO0sKgqkW6mbBXPNNTAuNNFg1awVWUZU3G4CzkJXmuQAuKG-x9QCeT8MuWJzLs1G13Qpngj4xU7qodFZt5ZSxIPtIuEWyhwzTNr2uVJPnA4S1wLgCiI1PJGmlN5BadTVFnHGxA&s=1,fb_post,0.081556349992752
Daily Mail,0,"Nice to see you again, Ma'am",corona,2021-06-23T15:45:12+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Ftrib.al%2FIzLIMVm&h=AT2vZdB1eTaCIDz9QysMkQi4lLB1jIZZKY77o2dViL3MpIFlobx1zZ8TrMa93nMq-g8-yg7_1a_PNJ35qoJWhKLUQWxFh9utYZwGRBXzJ-uEOFCxIY2bC9s6lRKIntwchjxEdPyq_LT6PDIYfc0w&s=1,fb_post,0.8816627860069275
Metro,1,TFL scraps free Night Tube on New Year's Eve,corona,2021-12-02T15:30:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F12%2F02%2Flondon-tfl-scraps-free-night-tube-on-new-years-eve-15700531%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT1sYFX-DPzOVvRZbASDYuBI9E5chaOLLwC1LqOBVUksVAIxrRgxKN6BLbsdnThiAI_ZLivZtUo7Kcf8RqrNQwikyfILD4NhwhY9a5DAdcvaxeRRFQ-M6adBG85mLI9t3WaeVz9MHUnuTInBqoI1&s=1,fb_post,0.2876600325107574
Sky News,0,"A ban on evicting businesses has been extended to the end of June - but a property industry body said it was a ""scandal"" that some are not paying rent even though they can afford it",corona,2021-03-10T19:30:38+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-eviction-ban-extended-to-give-firms-breathing-space-to-reopen-12241916&h=AT19DY4Fym326qgiM8YN7LtEFRDVot88RTNut3qiULhSHD7utdn_KGZTxN9D7D3pigoCTWUEYaxSXt8_zHvgJjaVOHanwLuJ3fo60RBCipQXU7fyPwtNqxQvOQLWT-RNfV0YEcb4Oa9cUJmFytk8&s=1,fb_post,0.5243585705757141
Metro,0,"‘Unless more people get vaccinated, we could face serious problems as we move into autumn and winter, when respiratory viruses are more prevalent.’",corona,2021-09-09T17:36:00+0000,https://metro.co.uk/2021/09/09/london-englands-11-least-vaccinated-areas-are-all-in-the-capital-15234057/?ito=facebook|social|metroukfacebook,article,0.5324987173080444
BBC News,0,France aims to have 10 million people vaccinated by mid-April and 30 million by mid-June.,corona,2021-03-23T18:23:50+0000,https://www.bbc.com/news/world-europe-56486732,article,0.1975165009498596
Daily Mail,0,And the mutation N501Y may make the strain more transmissible and was previously seen on the Kent 'Alpha' variant and Beta among others.,corona,2021-11-29T20:24:17+0000,https://www.dailymail.co.uk/health/article-10255315/South-Africa-province-Omicron-variant-detected-sees-330-surge-hospitalizations.html?ito=social-facebook,article,0.2564184665679931
Metro,0,It is widely thought the legal cases are intended to discredit her and block her from running in the next election,crime,2021-12-06T08:30:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F12%2F06%2Fmyanmars-ousted-leader-aung-san-suu-kyi-sentenced-to-four-years-in-prison-15721493%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT1HkaMZQPYcwuHuJM1uSxi3JkkmY_6tLduuD9SdM9VlENYvdCAzklHm3ptp0uTshAq1EO1HY5Ys8_lDBJmXYkZK0FPUvZxmcYbeJNexvRfSJHfWj0bJmUWXnasv2q7ivWoXquoGmQ_JuHR-D_Tg&s=1,fb_post,0.5165631771087646
Sky News,0,The government has said people should only travel to amber list countries if absolutely necessary.,corona,2021-06-03T13:47:00+0000,https://news.sky.com/story/covid-19-holiday-hopes-and-fears-as-green-list-review-to-be-released-12323695,article,0.4817463159561157
Sky News,1,COVID-19: At least 50 people infected with Omicron variant at Christmas party in Norway,corona,2021-12-03T11:00:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-at-least-50-people-infected-with-omicron-variant-at-christmas-party-in-norway-12485045&h=AT31sSKq6YevCADMm7hP8ss5FawddChSRbhmk16NyiHQegYdlO6PWgnCUf1bCJiH4oixO8TlKmUaC8-0Y3xMIvY6SMcHAfQU6_IbMANce7th9-d_5XRTrsq6yNClrrmR9DIfJthj5koJwPFrnBxs&s=1,fb_post,0.102714404463768
Sky News,1,"COVID-19: As the 21 June final stage of lockdown easing looks set to be put on hold, here's what the data says",corona,2021-06-14T07:00:59+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-will-the-21-june-final-stage-of-lockdown-easing-go-ahead-heres-what-the-data-says-12331435&h=AT106YSY0-JmaNQ-WfjM61UhYBj_LqCYnly2UKtdgu4YqKtf-X0o3LspRhcq87o2RAjJ5LJ12Y5GFml-d5WjFQC2ynn4XrBHHo4CLJ-KH19RTyeo8gyiYToSFNBcbUqYHQlDr2Q55niPjiHLvqtT&s=1,fb_post,0.4838894605636596
BBC News,1,How anti-vaxxers are living and loving in a Covid world,corona,2021-08-13T12:31:53+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3AG8qSQ&h=AT002lpsmsCsP8pP1EoBH-Mn2d10bICaQMf2KJqQvZ8tpBWWakK1ZTYcnO69IlwKmfDA-jA4zqRaFonBi03QiibQ_xfLIMPIpW-1YOyrNP9Cpzt9fElHE_GiGcWGaM898R9ROAImWOtewpe9umfS&s=1,fb_post,0.6926969885826111
BBC News,0,But Mr Howell's relatives have said Jones' calls for clemency have victimised them further.,crime,2021-11-18T19:01:39+0000,https://www.bbc.com/news/world-us-canada-59331978,article,0.6109126210212708
Sky News,0,"The Pfizer vaccine is likely to offer strong protection against any severe disease from the new Omicron COVID variant, according to the head of BioNTech who urged people not to 'freak out'",corona,2021-12-01T09:00:45+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-biontech-boss-says-dont-freak-out-about-omicron-as-pfizer-vaccine-likely-to-protect-against-severe-disease-from-variant-12483481%3Fdcmp%3Dsnt-sf-twitter&h=AT3ePW8Ubq6jG3AYWS2M26TPPxHJRgUYRso7P9JOLPs66BKjZyXEuKqAXiWkextTXApgmj83hKxdq11e_xbXhBSmVl0WhU6sSat2X7IYfzAeqYl0fUnm0aRLFtIgJN3sV0_9KIoZ1em9AHSzUSbG&s=1,fb_post,0.5451604723930359
BBC News,0,"Impressionists Jon Culshaw, Jan Ravens and Debra Stephenson reflect on how Covid has had an impact on their work  https://bbc.in/3Cov3wN",corona,2021-08-07T14:06:05+0000,https://www.facebook.com/bbcnews/videos/877983083096492/,fb_post,0.508359968662262
Metro,0,BREAKING,corona,2021-12-02T07:34:22+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F12%2F02%2Fcovid-antibody-treatment-xevudy-approved-for-uk-use-15700314%2F&h=AT0MQzIxsPvrk3-v-o27uR8EgHOlha_zS3h5mWYRyqbGFn4lXqDkpBmkJTLW98sIPikQCbWMkUGP6QdRvavulyYg7yckVW1WVY73ft1kOjKM52eDn0b7KMzWkhgl0CSuqPpcHnOnXcwurnVmPD8g&s=1,fb_post,0.616446316242218
Daily Mail,0,The terrifying doll was found clutching a note saying she killed a family who lived there 😨😨😨,crime,2021-09-20T03:20:06+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.dailymail.co.uk%2Fnews%2Farticle-10006889%2FNew-homeowner-shocked-rag-doll-boarded-wall-saying-killed-family.html%3Fito%3Dsocial-facebook&h=AT0L9vJ4hFJC1LXcdSWH292RTOsxp1BC-yTqdP0z2suk4dQnZFE0O7hkkhLpIrwICgz4xCM4JLxveCPE4rqWnvEI7WJXwCc27fG-F1-fCzZfIRfJgCJRXCfHPdbJa0PRy1JI2LKNwyDRbNIURMpb&s=1,fb_post,0.7193220257759094
